Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Colombia,Region of the Americas of WHO,Tropical South America,2010,23,6/7/2010,6/13/2010,,321,0,31,6,0,0,37,0,0,3,3,40,281,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2010,24,6/14/2010,6/20/2010,,282,0,19,9,0,0,28,0,0,2,2,30,252,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2010,25,6/21/2010,6/27/2010,,303,0,27,12,0,0,39,0,0,1,1,40,263,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2010,26,6/28/2010,7/4/2010,,263,0,25,10,0,0,35,0,0,1,1,36,227,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2010,27,7/5/2010,7/11/2010,,295,0,21,9,0,0,30,0,0,1,1,31,264,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2010,28,7/12/2010,7/18/2010,,262,0,25,5,0,0,30,0,0,3,3,33,229,Regional Outbreak
Colombia,Region of the Americas of WHO,Tropical South America,2010,29,7/19/2010,7/25/2010,,323,0,14,16,0,0,30,0,0,3,3,33,290,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,30,7/26/2010,8/1/2010,,326,0,13,7,0,0,20,0,0,7,7,27,299,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,31,8/2/2010,8/8/2010,,259,0,15,9,0,0,24,0,0,5,5,29,230,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,32,8/9/2010,8/15/2010,,198,0,9,3,0,0,12,0,0,3,3,15,183,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,33,8/16/2010,8/22/2010,,181,0,6,2,0,0,8,0,0,1,1,9,172,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,34,8/23/2010,8/29/2010,,134,0,14,5,0,0,19,0,0,0,0,19,115,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,35,8/30/2010,9/5/2010,,34,0,3,0,0,0,3,0,0,0,0,3,31,Sporadic
Colombia,Region of the Americas of WHO,Tropical South America,2010,36,9/6/2010,9/12/2010,,223,0,10,5,,0,15,,,0,0,15,208,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,37,9/13/2010,9/19/2010,,214,0,13,5,,0,18,,,0,0,18,196,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,38,9/20/2010,9/26/2010,,199,0,7,1,,0,8,,,0,0,8,191,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,39,9/27/2010,10/3/2010,,199,0,10,2,,0,12,,,1,1,13,186,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,40,10/4/2010,10/10/2010,,132,0,7,0,,0,7,,,0,0,7,125,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,41,10/11/2010,10/17/2010,,88,0,1,0,,0,1,,,1,1,2,86,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,42,10/18/2010,10/24/2010,,93,0,1,0,,0,1,,,2,2,3,90,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,43,10/25/2010,10/31/2010,,107,0,0,0,,0,0,,,1,1,1,106,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,44,11/1/2010,11/7/2010,,203,0,4,5,,0,9,,,0,0,9,194,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,45,11/8/2010,11/14/2010,,132,0,4,1,,0,5,,,0,0,5,127,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,46,11/15/2010,11/21/2010,,170,0,14,1,,0,15,,,0,0,15,155,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,47,11/22/2010,11/28/2010,,120,0,11,2,,0,13,,,0,0,13,107,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,48,11/29/2010,12/5/2010,,142,0,1,3,,0,4,,,0,0,4,138,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,49,12/6/2010,12/12/2010,,189,0,8,9,,0,17,,,0,0,17,172,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,50,12/13/2010,12/19/2010,,166,0,5,9,,0,14,,,0,0,14,152,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,51,12/20/2010,12/26/2010,,159,0,5,14,,0,19,,,0,0,19,140,No Report
Colombia,Region of the Americas of WHO,Tropical South America,2010,52,12/27/2010,1/2/2011,,98,0,7,5,,0,12,,,0,0,12,86,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,1,12/31/2007,1/6/2008,,1,0,,0,,0,0,0,0,1,1,1,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,2,1/7/2008,1/13/2008,,1,0,,0,,0,0,0,0,1,1,1,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,3,1/14/2008,1/20/2008,,,0,,0,,0,0,0,0,0,0,0,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,4,1/21/2008,1/27/2008,,,0,,0,,0,0,0,0,0,0,0,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,5,1/28/2008,2/3/2008,,,0,,0,,0,0,0,0,0,0,0,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,6,2/4/2008,2/10/2008,,,0,,0,,0,0,0,0,0,0,0,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,7,2/11/2008,2/17/2008,,,0,,0,,0,0,0,0,0,0,0,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,8,2/18/2008,2/24/2008,,,0,,0,,0,0,0,0,0,0,0,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,9,2/25/2008,3/2/2008,,3,,,,,,0,0,0,0,0,0,3,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,10,3/3/2008,3/9/2008,,1,0,,0,,0,0,0,0,1,1,1,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,11,3/10/2008,3/16/2008,,1,0,,0,,0,0,0,0,1,1,1,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,12,3/17/2008,3/23/2008,,,0,,0,,0,0,0,0,0,0,0,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,13,3/24/2008,3/30/2008,,,0,,0,,0,0,0,0,0,0,0,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,14,3/31/2008,4/6/2008,,1,,,,,1,1,,,0,0,1,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,15,4/7/2008,4/13/2008,,68,0,,0,,1,1,0,0,0,0,1,67,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,16,4/14/2008,4/20/2008,,34,0,,0,,0,0,0,0,0,0,0,34,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,17,4/21/2008,4/27/2008,,57,0,,0,,0,0,0,0,0,0,0,57,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,18,4/28/2008,5/4/2008,,23,0,,0,,0,0,0,0,0,0,0,23,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,19,5/5/2008,5/11/2008,,46,0,,0,,0,0,0,0,0,0,0,46,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,20,5/12/2008,5/18/2008,,38,0,,0,,0,0,0,0,0,0,0,38,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,21,5/19/2008,5/25/2008,,,,,,,1,1,,,0,0,1,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,22,5/26/2008,6/1/2008,,56,0,,0,,0,0,0,0,0,0,0,56,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,23,6/2/2008,6/8/2008,,,,,,,3,3,,,0,0,3,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,24,6/9/2008,6/15/2008,,64,,,,,4,4,,,0,0,4,60,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,25,6/16/2008,6/22/2008,,62,,,,,6,6,,,0,0,6,56,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,26,6/23/2008,6/29/2008,,67,,,,,3,3,,,0,0,3,64,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,27,6/30/2008,7/6/2008,,63,0,,0,,0,0,0,0,0,0,0,63,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,28,7/7/2008,7/13/2008,,70,0,,0,,0,0,0,0,0,0,0,70,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,29,7/14/2008,7/20/2008,,59,0,,0,,0,0,0,0,0,0,0,59,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,30,7/21/2008,7/27/2008,,93,0,,0,,0,0,0,0,0,0,0,93,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,31,7/28/2008,8/3/2008,,72,0,,0,,2,2,0,0,0,0,2,70,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,32,8/4/2008,8/10/2008,,76,0,,0,,0,0,0,0,0,0,0,76,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,33,8/11/2008,8/17/2008,,104,0,,0,,0,0,0,0,0,0,0,104,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,34,8/18/2008,8/24/2008,,118,0,,0,,1,1,0,0,0,0,1,117,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,35,8/25/2008,8/31/2008,,113,0,,0,,0,0,0,0,0,0,0,113,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,36,9/1/2008,9/7/2008,,123,0,,0,,0,0,0,0,0,0,0,123,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,37,9/8/2008,9/14/2008,,104,0,,0,,0,0,0,0,0,0,0,104,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,38,9/15/2008,9/21/2008,,101,0,,0,,0,0,0,0,0,0,0,101,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,39,9/22/2008,9/28/2008,,134,0,,0,,0,0,0,0,0,0,0,134,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,40,9/29/2008,10/5/2008,,119,0,,0,,0,0,0,0,0,0,0,119,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,41,10/6/2008,10/12/2008,,134,0,,0,,0,0,0,0,1,1,1,133,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,42,10/13/2008,10/19/2008,,112,0,,0,,0,0,0,0,0,0,0,112,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,43,10/20/2008,10/26/2008,,122,0,,0,,1,1,0,0,0,0,1,121,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,44,10/27/2008,11/2/2008,,126,0,,0,,0,0,0,0,1,1,1,125,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,45,11/3/2008,11/9/2008,,116,0,,0,,0,0,0,0,0,0,0,116,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,46,11/10/2008,11/16/2008,,137,1,,0,,0,1,0,0,0,0,1,136,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,47,11/17/2008,11/23/2008,,119,0,,0,,0,0,0,0,1,1,1,118,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,48,11/24/2008,11/30/2008,,88,0,,0,,0,0,0,0,0,0,0,88,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,49,12/1/2008,12/7/2008,,70,0,,0,,0,0,0,0,0,0,0,70,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,50,12/8/2008,12/14/2008,,71,0,,0,,0,0,0,0,0,0,0,71,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,51,12/15/2008,12/21/2008,,59,0,,0,,0,0,0,0,0,0,0,59,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2008,52,12/22/2008,12/28/2008,,45,0,,0,,0,0,0,0,1,1,1,44,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,1,12/29/2008,1/4/2009,,51,0,,0,,0,0,0,0,0,0,0,51,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,2,1/5/2009,1/11/2009,,34,0,,0,,0,0,0,0,0,0,0,34,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,3,1/12/2009,1/18/2009,,25,0,,0,,0,0,0,0,0,0,0,25,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,4,1/19/2009,1/25/2009,,48,0,,0,,0,0,0,0,0,0,0,48,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,5,1/26/2009,2/1/2009,,41,0,,0,,0,0,0,0,0,0,0,41,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,6,2/2/2009,2/8/2009,,50,0,,0,,0,0,0,0,0,0,0,50,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,7,2/9/2009,2/15/2009,,31,0,,0,,0,0,0,0,0,0,0,31,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,8,2/16/2009,2/22/2009,,42,0,,0,,0,0,0,0,0,0,0,42,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,9,2/23/2009,3/1/2009,,32,0,,0,,0,0,0,0,0,0,0,32,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,10,3/2/2009,3/8/2009,,53,0,,0,,0,0,0,0,0,0,0,53,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,11,3/9/2009,3/15/2009,,15,0,,0,,0,0,0,0,0,0,0,15,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,12,3/16/2009,3/22/2009,,14,0,,0,,0,0,0,0,0,0,0,14,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,13,3/23/2009,3/29/2009,,18,0,,0,,0,0,0,0,0,0,0,18,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,14,3/30/2009,4/5/2009,,2,0,,0,,0,0,0,0,0,0,0,2,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,15,4/6/2009,4/12/2009,,14,0,,0,,0,0,0,0,0,0,0,14,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,16,4/13/2009,4/19/2009,,10,0,1,0,,0,1,0,0,0,0,1,9,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,17,4/20/2009,4/26/2009,,343,,,,,5,5,,,2,2,7,336,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,18,4/27/2009,5/3/2009,,311,,,,,4,4,,,2,2,6,305,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,19,5/4/2009,5/10/2009,,293,,,,,3,3,,,3,3,6,287,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,20,5/11/2009,5/17/2009,,285,,,,,17,17,,,4,4,21,264,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,21,5/18/2009,5/24/2009,,427,,,,,30,30,,,8,8,38,389,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,22,5/25/2009,5/31/2009,,518,,,,,41,41,,,10,10,51,467,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,23,6/1/2009,6/7/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,24,6/8/2009,6/14/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,25,6/15/2009,6/21/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,26,6/22/2009,6/28/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,27,6/29/2009,7/5/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,28,7/6/2009,7/12/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,29,7/13/2009,7/19/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,30,7/20/2009,7/26/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,31,7/27/2009,8/2/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,32,8/3/2009,8/9/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,33,8/10/2009,8/16/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,34,8/17/2009,8/23/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,35,8/24/2009,8/30/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,36,8/31/2009,9/6/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,37,9/7/2009,9/13/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,38,9/14/2009,9/20/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,39,9/21/2009,9/27/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,40,9/28/2009,10/4/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,41,10/5/2009,10/11/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,42,10/12/2009,10/18/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,43,10/19/2009,10/25/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,44,10/26/2009,11/1/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,45,11/2/2009,11/8/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,46,11/9/2009,11/15/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,47,11/16/2009,11/22/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,48,11/23/2009,11/29/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,49,11/30/2009,12/6/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,50,12/7/2009,12/13/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,51,12/14/2009,12/20/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,52,12/21/2009,12/27/2009,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2009,53,12/28/2009,1/3/2010,,,,,,,,,,,,,,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,1,1/4/2010,1/10/2010,273,273,0,48,0,0,0,48,0,0,0,0,48,225,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,2,1/11/2010,1/17/2010,214,214,0,28,0,0,0,28,0,0,0,0,28,186,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,3,1/18/2010,1/24/2010,191,191,0,20,0,0,0,20,0,0,0,0,20,171,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,4,1/25/2010,1/31/2010,181,181,0,19,0,0,0,19,0,0,0,0,19,162,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,5,2/1/2010,2/7/2010,130,130,0,8,0,0,0,8,0,0,0,0,8,122,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,6,2/8/2010,2/14/2010,119,119,0,13,0,0,0,13,0,0,0,0,13,106,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,7,2/15/2010,2/21/2010,84,84,0,9,0,0,0,9,0,0,0,0,9,75,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,8,2/22/2010,2/28/2010,85,85,0,85,0,0,0,85,0,0,0,0,85,,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,9,3/1/2010,3/7/2010,88,88,0,15,0,0,0,15,0,0,0,0,15,73,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,10,3/8/2010,3/14/2010,105,105,0,19,0,0,0,19,0,0,0,0,19,86,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,11,3/15/2010,3/21/2010,113,113,0,13,0,0,0,13,0,0,0,0,13,100,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,12,3/22/2010,3/28/2010,136,136,0,14,0,0,0,14,0,0,0,0,14,122,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,13,3/29/2010,4/4/2010,,46,0,9,0,,0,9,,,0,0,9,37,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,14,4/5/2010,4/11/2010,,86,0,20,0,,0,20,,,0,0,20,66,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,15,4/12/2010,4/18/2010,,67,0,19,0,,0,19,,,0,0,19,48,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,16,4/19/2010,4/25/2010,,62,0,12,0,,0,12,,,0,0,12,50,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,17,4/26/2010,5/2/2010,,47,0,3,0,,0,3,,,0,0,3,44,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,18,5/3/2010,5/9/2010,,62,0,14,0,,0,14,,,0,0,14,48,No Report
Costa Rica,Region of the Americas of WHO,Central America and Caribbean,2010,19,5/10/2010,5/16/2010,,78,0,14,0,,0,14,,,0,0,14,64,No Report
